,x,y
0,0.0,0.0
1,0.010001000100010001,0.04000383368419708
2,0.020002000200020003,0.08000666709334642
3,0.030003000300030003,0.1200075000524469
4,0.040004000400040006,0.16000533258658084
5,0.05000500050005001,0.1999991650209305
6,0.060006000600060005,0.23998799808076485
7,0.07000700070007002,0.27997083299138614
8,0.08000800080008001,0.31994667157802636
9,0.09000900090009001,0.3599145163656844
10,0.10001000100010002,0.39987337067889184
11,0.11001100110011001,0.43982223874140025
12,0.12001200120012001,0.47976012577577787
13,0.13001300130013002,0.5196860381029059
14,0.14001400140014003,0.5595989832413661
15,0.15001500150015,0.5994979700067076
16,0.16001600160016002,0.6393820086105841
17,0.17001700170017003,0.6792501107597526
18,0.18001800180018002,0.7191012897549206
19,0.19001900190019003,0.7589345605894355
20,0.20002000200020004,0.7987489400478042
21,0.21002100210021002,0.838543446804033
22,0.22002200220022003,0.8783171015197799
23,0.23002300230023004,0.9180689269423061
24,0.24002400240024002,0.9577979480022211
25,0.25002500250025006,0.9975031919110076
26,0.26002600260026004,1.0371836882583185
27,0.27002700270027,1.0768384691090385
28,0.28002800280028006,1.1164665691000943
29,0.29002900290029004,1.1560670255370098
30,0.3000300030003,1.1956388784901946
31,0.31003100310031007,1.2351811708909548
32,0.32003200320032005,1.274692948627218
33,0.33003300330033003,1.3141732606389644
34,0.34003400340034007,1.3536211590133487
35,0.35003500350035005,1.3930356990795107
36,0.36003600360036003,1.4324159395030613
37,0.37003700370037007,1.4717609423802327
38,0.38003800380038005,1.5110697733316867
39,0.39003900390039004,1.5503415015959718
40,0.4000400040004001,1.5895752001226164
41,0.41004100410041006,1.6287699456648512
42,0.42004200420042004,1.6679248188719527
43,0.4300430043004301,1.7070389043811944
44,0.44004400440044006,1.746111290909402
45,0.45004500450045004,1.785141071344099
46,0.4600460046004601,1.8241273428342342
47,0.47004700470047006,1.8630692068804853
48,0.48004800480048004,1.9019657694251255
49,0.4900490049004901,1.9408161409414468
50,0.5000500050005001,1.9796194365227295
51,0.51005100510051,2.0183747759707487
52,0.5200520052005201,2.0570812838838144
53,0.5300530053005301,2.0957380897443243
54,0.54005400540054,2.1343443280058345
55,0.5500550055005501,2.17289913817963
56,0.5600560056005601,2.2114016649207926
57,0.57005700570057,2.2498510581137454
58,0.5800580058005801,2.2882464729572893
59,0.5900590059005901,2.3265870700490927
60,0.6000600060006,2.3648720154696496
61,0.6100610061006101,2.403100480865689
62,0.6200620062006201,2.4412716435330246
63,0.6300630063006301,2.4793846864988405
64,0.6400640064006401,2.5174387986034072
65,0.6500650065006501,2.5554331745812093
66,0.6600660066006601,2.5933670151414896
67,0.6700670067006701,2.631239527048193
68,0.6800680068006801,2.669049923199306
69,0.6900690069006901,2.7067974227055807
70,0.7000700070007001,2.744481250968639
71,0.7100710071007101,2.782100639758449
72,0.7200720072007201,2.8196548272901603
73,0.7300730073007301,2.8571430583002986
74,0.7400740074007401,2.8945645841223056
75,0.7500750075007501,2.9319186627614213
76,0.7600760076007601,2.9692045589688965
77,0.7700770077007701,3.0064215443155318
78,0.7800780078007801,3.043568897264535
79,0.7900790079007901,3.08064590324369
80,0.8000800080008001,3.117651854716824
81,0.8100810081008101,3.154586051254577
82,0.8200820082008201,3.19144779960446
83,0.8300830083008301,3.2282364137601904
84,0.8400840084008401,3.2649512150303064
85,0.8500850085008501,3.30159153210605
86,0.8600860086008602,3.3381567011285114
87,0.8700870087008701,3.374646065755025
88,0.8800880088008801,3.4110589772248194
89,0.8900890089008902,3.4473947944239045
90,0.9000900090009001,3.483652883949193
91,0.9100910091009101,3.519832620171858
92,0.9200920092009202,3.555933385299902
93,0.9300930093009301,3.5919545694399533
94,0.9400940094009401,3.6278955706582625
95,0.9500950095009502,3.6637557950409105
96,0.9600960096009601,3.6995346567532095
97,0.9700970097009701,3.7352315780982996
98,0.9800980098009802,3.7708459895749273
99,0.9900990099009902,3.806377329934408
100,1.0001000100010002,3.841825046236761
101,1.0101010101010102,3.8771885939060136
102,1.02010201020102,3.9124674367846723
103,1.0301030103010302,3.947661047187345
104,1.0401040104010402,3.982768905953518
105,1.05010501050105,4.0177905024994915
106,1.0601060106010602,4.052725334869436
107,1.0701070107010702,4.087572909785604
108,1.08010801080108,4.122332742697668
109,1.0901090109010902,4.157004357831181
110,1.1001100110011002,4.191587288235165
111,1.11011101110111,4.226081075828816
112,1.1201120112011203,4.260485271447319
113,1.1301130113011302,4.294799434886773
114,1.14011401140114,4.3290231349482236
115,1.1501150115011503,4.363155949480786
116,1.1601160116011602,4.397197465423871
117,1.17011701170117,4.431147278848499
118,1.1801180118011803,4.4650049949977
119,1.1901190119011902,4.498770228325995
120,1.2001200120012,4.532442602537964
121,1.2101210121012103,4.566021750625875
122,1.2201220122012202,4.599507314906397
123,1.2301230123012301,4.632898947056373
124,1.2401240124012403,4.666196308147661
125,1.2501250125012502,4.699399068681032
126,1.2601260126012601,4.732506908619123
127,1.2701270127012703,4.765519517418455
128,1.2801280128012802,4.798436594060484
129,1.2901290129012901,4.831257847081716
130,1.3001300130013003,4.863982994602854
131,1.3101310131013102,4.896611764356995
132,1.3201320132013201,4.929143893716859
133,1.3301330133013303,4.961579129721057
134,1.3401340134013402,4.993917229099396
