,x,y
0,0.0,1.0
1,0.010001000100010001,1.029952990715362
2,0.020002000200020003,1.0598059672633042
3,0.030003000300030003,1.0895589446490785
4,0.040004000400040006,1.1192119478797686
5,0.05000500050005001,1.148765011961791
6,0.060006000600060005,1.178218181897392
7,0.07000700070007002,1.2075715126801485
8,0.08000800080008001,1.2368250692894653
9,0.09000900090009001,1.2659789266840784
10,0.10001000100010002,1.2950331697945558
11,0.11001100110011001,1.323987893514803
12,0.12001200120012001,1.3528432026925734
13,0.13001300130013002,1.381599212118979
14,0.14001400140014003,1.4102560465170118
15,0.15001500150015,1.4388138405290667
16,0.16001600160016002,1.4672727387034763
17,0.17001700170017003,1.4956328954800524
18,0.18001800180018002,1.52389447517464
19,0.19001900190019003,1.552057651962681
20,0.20002000200020004,1.580122609861795
21,0.21002100210021002,1.6080895427133735
22,0.22002200220022003,1.6359586541631905
23,0.23002300230023004,1.663730157641037
24,0.24002400240024002,1.6914042763393713
25,0.25002500250025006,1.7189812431909968
26,0.26002600260026004,1.7464613008457635
27,0.27002700270027,1.7738447016462993
28,0.28002800280028006,1.80113170760277
29,0.29002900290029004,1.8283225903666738
30,0.3000300030003,1.8554176312036708
31,0.31003100310031007,1.8824171209654512
32,0.32003200320032005,1.9093213600606436
33,0.33003300330033003,1.93613065842477
34,0.34003400340034007,1.962845335489245
35,0.35003500350035005,1.9894657201494272
36,0.36003600360036003,2.0159921507317233
37,0.37003700370037007,2.042424974959748
38,0.38003800380038005,2.068764549919547
39,0.39003900390039004,2.09501124202388
40,0.4000400040004001,2.1211654269755718
41,0.41004100410041006,2.1472274897299366
42,0.42004200420042004,2.173197824456274
43,0.4300430043004301,2.1990768344984457
44,0.44004400440044006,2.2248649323345306
45,0.45004500450045004,2.250562539535573
46,0.4600460046004601,2.2761700867234134
47,0.47004700470047006,2.3016880135276216
48,0.48004800480048004,2.3271167685415226
49,0.4900490049004901,2.3524568092773306
50,0.5000500050005001,2.377708602120388
51,0.51005100510051,2.402872622282517
52,0.5200520052005201,2.4279493537544923
53,0.5300530053005301,2.4529392892576305
54,0.54005400540054,2.477842930194507
55,0.5500550055005501,2.5026607865988106
56,0.5600560056005601,2.5273933770843264
57,0.57005700570057,2.552041228793066
58,0.5800580058005801,2.5766048773425427
59,0.5900590059005901,2.6010848667722013
60,0.6000600060006,2.6254817494890004
61,0.6100610061006101,2.649796086212164
62,0.6200620062006201,2.6740284459170987
63,0.6300630063006301,2.6981794057784816
64,0.6400640064006401,2.722249551112538
65,0.6500650065006501,2.7462394753184927
66,0.6600660066006601,2.770149779819221
67,0.6700670067006701,2.7939810740010973
68,0.6800680068006801,2.8177339751530397
69,0.6900690069006901,2.841409108404774
70,0.7000700070007001,2.8650071066643057
71,0.7100710071007101,2.8885286105546184
72,0.7200720072007201,2.9119742683495997
73,0.7300730073007301,2.935344735909199
74,0.7400740074007401,2.9586406766138325
75,0.7500750075007501,2.9818627612980286
76,0.7600760076007601,3.005011668183336
77,0.7700770077007701,3.028088082810483
78,0.7800780078007801,3.051092697970816
79,0.7900790079007901,3.074026213637003
80,0.8000800080008001,3.0968893368930246
81,0.8100810081008101,3.1196827818634523
82,0.8200820082008201,3.1424072696420216
83,0.8300830083008301,3.165063528219508
84,0.8400840084008401,3.1876522924109167
85,0.8500850085008501,3.2101743037819843
86,0.8600860086008602,3.232630310575009
87,0.8700870087008701,3.255021067634013
88,0.8800880088008801,3.2773473363292416
89,0.8900890089008902,3.299609884481013
90,0.9000900090009001,3.3218094862829224
91,0.9100910091009101,3.3439469222244043
92,0.9200920092009202,3.3660229790126723
93,0.9300930093009301,3.3880384494940325
94,0.9400940094009401,3.409994132574582
95,0.9500950095009502,3.431890833140305
96,0.9600960096009601,3.4537293619765665
97,0.9700970097009701,3.475510535687021
98,0.9800980098009802,3.497235176611934
99,0.9900990099009902,3.5189041127459344
100,1.0001000100010002,3.5405181776551964
101,1.0101010101010102,3.5620782103940694
102,1.02010201020102,3.5835850554211564
103,1.0301030103010302,3.6050395625148504
104,1.0401040104010402,3.626442586688339
105,1.05010501050105,3.6477949881040934
106,1.0601060106010602,3.6690976319878272
107,1.0701070107010702,3.690351388541961
108,1.08010801080108,3.711557132858588
109,1.0901090109010902,3.7327157448319443
110,1.1001100110011002,3.753828109070402
111,1.11011101110111,3.774895114807996
112,1.1201120112011203,3.79591765581548
113,1.1301130113011302,3.8168966303109313
114,1.14011401140114,3.837832940869916
115,1.1501150115011503,3.858727494335211
116,1.1601160116011602,3.879581201726101
117,1.17011701170117,3.9003949781472644
118,1.1801180118011803,3.9211697426972405
119,1.1901190119011902,3.941906418376502
120,1.2001200120012,3.962605931995141
121,1.2101210121012103,3.983269214080168
122,1.2201220122012202,4.00389719878244
123,1.2301230123012301,4.024490823783229
124,1.2401240124012403,4.045051030200438
125,1.2501250125012502,4.065578762494466
126,1.2601260126012601,4.086074968373748
127,1.2701270127012703,4.106540598699968
128,1.2801280128012802,4.126976607392944
129,1.2901290129012901,4.1473839513352315
130,1.3001300130013003,4.167763590276411
131,1.3101310131013102,4.188116486737087
132,1.3201320132013201,4.208443605912634
133,1.3301330133013303,4.228745915576643
134,1.3401340134013402,4.249024385984132
135,1.3501350135013501,4.269279989774505
136,1.3601360136013603,4.289513701874264
137,1.3701370137013702,4.309726499399498
138,1.3801380138013801,4.329919361558159
139,1.3901390139013903,4.350093269552112
140,1.4001400140014002,4.370249206479007
141,1.4101410141014101,4.390388157233941
142,1.4201420142014203,4.410511108410958
143,1.4301430143014302,4.430619048204362
144,1.4401440144014401,4.450712966309888
145,1.4501450145014503,4.470793853825705
146,1.4601460146014602,4.490862703153289
147,1.4701470147014701,4.510920507898173
148,1.4801480148014803,4.530968262770552
149,1.4901490149014902,4.551006963485805
150,1.5001500150015001,4.5710376066649
151,1.5101510151015103,4.591061189734713
152,1.5201520152015202,4.611078710828264
153,1.5301530153015301,4.63109116868489
154,1.5401540154015403,4.651099562550346
155,1.5501550155015502,4.671104892076868
156,1.5601560156015601,4.691108157223181
157,1.5701570157015703,4.711110358154488
158,1.5801580158015802,4.731112495142433
159,1.5901590159015901,4.751115568465061
160,1.6001600160016003,4.771120578306759
161,1.6101610161016102,4.7911285246582285
162,1.6201620162016201,4.811140407216463
163,1.6301630163016303,4.83115722528476
164,1.6401640164016402,4.851179977672769
165,1.6501650165016502,4.871209662596598
166,1.6601660166016603,4.891247277578968
167,1.6701670167016702,4.911293819349437
168,1.6801680168016802,4.9313502837447185
169,1.6901690169016903,4.951417665609072
170,1.7001700170017002,4.971496958694798
171,1.7101710171017102,4.991589155562853
172,1.7201720172017203,5.0116952474835585
173,1.7301730173017302,5.031816224337474
174,1.7401740174017402,5.051953074516374
175,1.7501750175017503,5.072106784824398
176,1.7601760176017602,5.092278340379349
177,1.7701770177017702,5.112468724514165
178,1.7801780178017803,5.132678918678564
179,1.7901790179017902,5.15290990234088
180,1.8001800180018002,5.173162652890102
181,1.8101810181018103,5.193438145538109
182,1.8201820182018202,5.213737353222135
183,1.8301830183018302,5.23406124650746
184,1.8401840184018403,5.254410793490325
185,1.8501850185018502,5.274786959701114
186,1.8601860186018602,5.295190708007774
187,1.8701870187018703,5.315622998519517
188,1.8801880188018802,5.336084788490784
189,1.8901890189018902,5.356577032225509
190,1.9001900190019003,5.377100680981663
191,1.9101910191019102,5.397656682876112
192,1.9201920192019202,5.41824598278979
193,1.9301930193019303,5.43886952227319
194,1.9401940194019403,5.459528239452192
195,1.9501950195019504,5.480223068934231
196,1.9601960196019603,5.500954941714821
197,1.9701970197019703,5.521724785084435
